FLD_ZONE,LUCODE,popul_by_1,risk_group
AH,394,4303,high
AH,534,4303,high
AH,314,4303,high
AH,174,4303,high
AH,114,4303,high
AH,34,4303,high
AH,254,4303,high
AH,574,4303,high
AH,214,4303,high
AH,134,4303,high
AH,94,4303,high
AH,514,4303,high
AH,374,4303,high
AH,354,4303,high
AH,554,4303,high
AH,154,4303,high
AH,274,4303,high
AH,434,4303,high
AH,474,4303,high
AE,367,2790,high
AE,247,2790,high
AE,447,2790,high
AE,287,2790,high
AE,267,2790,high
AE,587,2790,high
AE,547,2790,high
AE,227,2790,high
AE,107,2790,high
AE,567,2790,high
AE,67,2790,high
AE,347,2790,high
AE,327,2790,high
AE,427,2790,high
AE,487,2790,high
AE,167,2790,high
AE,187,2790,high
AE,387,2790,high
AE,87,2790,high
AE,47,2790,high
AE,207,2790,high
AE,7,2790,high
AE,147,2790,high
AE,127,2790,high
AE,467,2790,high
AE,27,2790,high
AE,307,2790,high
AE,527,2790,high
AE,507,2790,high
AE,407,2790,high
AE,495,3573,high
AE,55,3573,high
AE,395,3573,high
AE,435,3573,high
AE,315,3573,high
AE,195,3573,high
AE,455,3573,high
AE,415,3573,high
AE,75,3573,high
AE,535,3573,high
AE,555,3573,high
AE,135,3573,high
AE,95,3573,high
AE,515,3573,high
AE,115,3573,high
AE,375,3573,high
AE,15,3573,high
AE,215,3573,high
AE,335,3573,high
AE,295,3573,high
AE,575,3573,high
AE,255,3573,high
AE,155,3573,high
AE,35,3573,high
AE,595,3573,high
AE,355,3573,high
AE,175,3573,high
AE,235,3573,high
AE,275,3573,high
AE,475,3573,high
X,14,4303,low
X,114,4303,low
X,354,4303,low
X,434,4303,low
X,54,4303,low
X,594,4303,low
X,374,4303,low
X,234,4303,low
X,494,4303,low
X,474,4303,low
X,294,4303,low
X,454,4303,low
X,194,4303,low
X,554,4303,low
X,94,4303,low
X,34,4303,low
X,514,4303,low
X,154,4303,low
X,74,4303,low
X,414,4303,low
X,394,4303,low
X,314,4303,low
X,534,4303,low
X,274,4303,low
X,134,4303,low
X,174,4303,low
X,574,4303,low
X,334,4303,low
X,214,4303,low
X,254,4303,low
AH,412,6839,high
AH,172,6839,high
AH,32,6839,high
AH,52,6839,high
AH,512,6839,high
AH,152,6839,high
AH,592,6839,high
AH,332,6839,high
AH,12,6839,high
AH,572,6839,high
AH,72,6839,high
AH,492,6839,high
AH,92,6839,high
AH,432,6839,high
AH,372,6839,high
AH,352,6839,high
AH,552,6839,high
AH,392,6839,high
AH,112,6839,high
AH,292,6839,high
AH,252,6839,high
AH,192,6839,high
AH,232,6839,high
AH,312,6839,high
AH,532,6839,high
AH,272,6839,high
AH,472,6839,high
AH,452,6839,high
AH,212,6839,high
AH,132,6839,high
AO,533,6809,high
AO,33,6809,high
AO,433,6809,high
AO,73,6809,high
AO,573,6809,high
AO,53,6809,high
AO,113,6809,high
AO,173,6809,high
AO,193,6809,high
AO,93,6809,high
AO,593,6809,high
AO,333,6809,high
AO,13,6809,high
AO,153,6809,high
AO,393,6809,high
AO,413,6809,high
AO,213,6809,high
AO,133,6809,high
AO,553,6809,high
AO,233,6809,high
AO,453,6809,high
AO,353,6809,high
AO,373,6809,high
AO,513,6809,high
AO,273,6809,high
AO,313,6809,high
AO,493,6809,high
AO,253,6809,high
AO,473,6809,high
AO,293,6809,high
X,317,6541,moderate
X,357,6541,moderate
X,237,6541,moderate
X,217,6541,moderate
X,297,6541,moderate
X,17,6541,moderate
X,377,6541,moderate
X,517,6541,moderate
X,137,6541,moderate
X,477,6541,moderate
X,177,6541,moderate
X,337,6541,moderate
X,457,6541,moderate
X,57,6541,moderate
X,277,6541,moderate
X,537,6541,moderate
X,117,6541,moderate
X,157,6541,moderate
X,497,6541,moderate
X,577,6541,moderate
X,77,6541,moderate
X,257,6541,moderate
X,437,6541,moderate
X,97,6541,moderate
X,557,6541,moderate
X,37,6541,moderate
X,397,6541,moderate
X,417,6541,moderate
X,597,6541,moderate
X,197,6541,moderate
X,53,6809,moderate
X,193,6809,moderate
X,173,6809,moderate
X,73,6809,moderate
X,413,6809,moderate
X,93,6809,moderate
X,393,6809,moderate
X,473,6809,moderate
X,493,6809,moderate
X,533,6809,moderate
X,313,6809,moderate
X,113,6809,moderate
X,553,6809,moderate
X,513,6809,moderate
X,253,6809,moderate
X,433,6809,moderate
X,33,6809,moderate
X,233,6809,moderate
X,293,6809,moderate
X,13,6809,moderate
X,593,6809,moderate
X,573,6809,moderate
X,353,6809,moderate
X,333,6809,moderate
X,373,6809,moderate
X,273,6809,moderate
X,453,6809,moderate
X,213,6809,moderate
X,153,6809,moderate
X,133,6809,moderate
AH,331,4130,high
AH,391,4130,high
AH,471,4130,high
AH,91,4130,high
AH,311,4130,high
AH,551,4130,high
AH,111,4130,high
AH,271,4130,high
AH,191,4130,high
AH,431,4130,high
AH,371,4130,high
AH,31,4130,high
AH,411,4130,high
AH,491,4130,high
AH,171,4130,high
AH,571,4130,high
AH,11,4130,high
AH,211,4130,high
AH,151,4130,high
AH,71,4130,high
AH,591,4130,high
AH,531,4130,high
AH,51,4130,high
AH,251,4130,high
AH,351,4130,high
AH,291,4130,high
AH,231,4130,high
AH,451,4130,high
AH,131,4130,high
AH,511,4130,high
X,534,4303,moderate
X,34,4303,moderate
X,94,4303,moderate
X,554,4303,moderate
X,214,4303,moderate
X,114,4303,moderate
X,54,4303,moderate
X,314,4303,moderate
X,294,4303,moderate
X,574,4303,moderate
X,434,4303,moderate
X,234,4303,moderate
X,154,4303,moderate
X,374,4303,moderate
X,394,4303,moderate
X,414,4303,moderate
X,594,4303,moderate
X,14,4303,moderate
X,514,4303,moderate
X,454,4303,moderate
X,74,4303,moderate
X,194,4303,moderate
X,334,4303,moderate
X,134,4303,moderate
X,174,4303,moderate
X,474,4303,moderate
X,274,4303,moderate
X,494,4303,moderate
X,254,4303,moderate
X,354,4303,moderate
X,35,3573,moderate
X,175,3573,moderate
X,575,3573,moderate
X,155,3573,moderate
X,95,3573,moderate
X,15,3573,moderate
X,235,3573,moderate
X,415,3573,moderate
X,515,3573,moderate
X,395,3573,moderate
X,595,3573,moderate
X,55,3573,moderate
X,555,3573,moderate
X,115,3573,moderate
X,435,3573,moderate
X,275,3573,moderate
X,535,3573,moderate
X,315,3573,moderate
X,255,3573,moderate
X,335,3573,moderate
X,495,3573,moderate
X,295,3573,moderate
X,355,3573,moderate
X,375,3573,moderate
X,455,3573,moderate
X,475,3573,moderate
X,135,3573,moderate
X,75,3573,moderate
X,195,3573,moderate
X,215,3573,moderate
D,436,3510,unknown
D,256,3510,unknown
D,56,3510,unknown
D,316,3510,unknown
D,356,3510,unknown
D,96,3510,unknown
D,276,3510,unknown
D,456,3510,unknown
D,156,3510,unknown
D,216,3510,unknown
D,76,3510,unknown
D,136,3510,unknown
D,296,3510,unknown
D,116,3510,unknown
D,196,3510,unknown
D,576,3510,unknown
D,496,3510,unknown
D,236,3510,unknown
D,376,3510,unknown
D,16,3510,unknown
D,596,3510,unknown
D,416,3510,unknown
D,516,3510,unknown
D,396,3510,unknown
D,536,3510,unknown
D,336,3510,unknown
D,556,3510,unknown
D,36,3510,unknown
D,476,3510,unknown
D,176,3510,unknown
X,376,3510,moderate
X,56,3510,moderate
X,96,3510,moderate
X,156,3510,moderate
X,436,3510,moderate
X,396,3510,moderate
X,336,3510,moderate
X,236,3510,moderate
X,36,3510,moderate
X,216,3510,moderate
X,416,3510,moderate
X,556,3510,moderate
X,576,3510,moderate
X,456,3510,moderate
X,356,3510,moderate
X,496,3510,moderate
X,296,3510,moderate
X,596,3510,moderate
X,196,3510,moderate
X,536,3510,moderate
X,136,3510,moderate
X,116,3510,moderate
X,316,3510,moderate
X,16,3510,moderate
X,516,3510,moderate
X,76,3510,moderate
X,476,3510,moderate
X,276,3510,moderate
X,256,3510,moderate
X,176,3510,moderate
AH,146,9017,high
AH,466,9017,high
AH,126,9017,high
AH,286,9017,high
AH,246,9017,high
AH,186,9017,high
AH,326,9017,high
AH,346,9017,high
AH,426,9017,high
AH,386,9017,high
AH,526,9017,high
AH,546,9017,high
AH,206,9017,high
AH,106,9017,high
AH,406,9017,high
AH,46,9017,high
AH,586,9017,high
AH,6,9017,high
AH,366,9017,high
AH,66,9017,high
AH,226,9017,high
AH,566,9017,high
AH,86,9017,high
AH,306,9017,high
AH,506,9017,high
AH,486,9017,high
AH,266,9017,high
AH,26,9017,high
AH,446,9017,high
AH,166,9017,high
AO,381,1968,high
AO,441,1968,high
AO,241,1968,high
AO,341,1968,high
AO,521,1968,high
AO,101,1968,high
AO,261,1968,high
AO,161,1968,high
AO,41,1968,high
AO,481,1968,high
AO,581,1968,high
AO,81,1968,high
AO,21,1968,high
AO,181,1968,high
AO,401,1968,high
AO,121,1968,high
AO,501,1968,high
AO,321,1968,high
AO,301,1968,high
AO,361,1968,high
AO,461,1968,high
AO,221,1968,high
AO,141,1968,high
AO,421,1968,high
AO,541,1968,high
AO,1,1968,high
AO,61,1968,high
AO,281,1968,high
AO,561,1968,high
AO,201,1968,high
AH,598,5195,high
AH,438,5195,high
AH,118,5195,high
AH,538,5195,high
AH,258,5195,high
AH,78,5195,high
AH,338,5195,high
AH,478,5195,high
AH,458,5195,high
AH,518,5195,high
AH,578,5195,high
AH,98,5195,high
AH,238,5195,high
AH,298,5195,high
AH,278,5195,high
AH,18,5195,high
AH,498,5195,high
AH,38,5195,high
AH,198,5195,high
AH,218,5195,high
AH,418,5195,high
AH,138,5195,high
AH,398,5195,high
AH,558,5195,high
AH,158,5195,high
AH,318,5195,high
AH,378,5195,high
AH,58,5195,high
AH,178,5195,high
AH,358,5195,high
AH,144,5270,high
AH,484,5270,high
AH,564,5270,high
AH,444,5270,high
AH,504,5270,high
AH,324,5270,high
AH,404,5270,high
AH,304,5270,high
AH,204,5270,high
AH,584,5270,high
AH,164,5270,high
AH,124,5270,high
AH,24,5270,high
AH,424,5270,high
AH,544,5270,high
AH,244,5270,high
AH,4,5270,high
AH,284,5270,high
AH,104,5270,high
AH,64,5270,high
AH,44,5270,high
AH,364,5270,high
AH,344,5270,high
AH,264,5270,high
AH,524,5270,high
AH,464,5270,high
AH,184,5270,high
AH,384,5270,high
AH,84,5270,high
AH,224,5270,high
A,550,4883,high
A,170,4883,high
A,590,4883,high
A,350,4883,high
A,250,4883,high
A,570,4883,high
A,510,4883,high
A,70,4883,high
A,30,4883,high
A,90,4883,high
A,330,4883,high
A,190,4883,high
A,430,4883,high
A,370,4883,high
A,290,4883,high
A,150,4883,high
A,310,4883,high
A,50,4883,high
A,410,4883,high
A,10,4883,high
A,110,4883,high
A,450,4883,high
A,530,4883,high
A,130,4883,high
A,490,4883,high
A,270,4883,high
A,470,4883,high
A,390,4883,high
A,230,4883,high
A,210,4883,high
X,281,1968,moderate
X,121,1968,moderate
X,581,1968,moderate
X,221,1968,moderate
X,141,1968,moderate
X,381,1968,moderate
X,241,1968,moderate
X,321,1968,moderate
X,521,1968,moderate
X,421,1968,moderate
X,21,1968,moderate
X,1,1968,moderate
X,541,1968,moderate
X,41,1968,moderate
X,101,1968,moderate
X,401,1968,moderate
X,341,1968,moderate
X,61,1968,moderate
X,301,1968,moderate
X,161,1968,moderate
X,261,1968,moderate
X,481,1968,moderate
X,81,1968,moderate
X,501,1968,moderate
X,441,1968,moderate
X,201,1968,moderate
X,461,1968,moderate
X,361,1968,moderate
X,561,1968,moderate
X,181,1968,moderate
AH,148,5604,high
AH,268,5604,high
AH,528,5604,high
AH,368,5604,high
AH,428,5604,high
AH,348,5604,high
AH,48,5604,high
AH,548,5604,high
AH,108,5604,high
AH,88,5604,high
AH,328,5604,high
AH,28,5604,high
AH,8,5604,high
AH,248,5604,high
AH,68,5604,high
AH,388,5604,high
AH,468,5604,high
AH,408,5604,high
AH,288,5604,high
AH,128,5604,high
AH,168,5604,high
AH,568,5604,high
AH,488,5604,high
AH,188,5604,high
AH,208,5604,high
AH,588,5604,high
AH,448,5604,high
AH,508,5604,high
AH,228,5604,high
AH,308,5604,high
AH,502,3789,high
AH,22,3789,high
AH,182,3789,high
AH,262,3789,high
AH,462,3789,high
AH,362,3789,high
AH,2,3789,high
AH,162,3789,high
AH,422,3789,high
AH,142,3789,high
AH,542,3789,high
AH,122,3789,high
AH,322,3789,high
AH,582,3789,high
AH,522,3789,high
AH,282,3789,high
AH,442,3789,high
AH,242,3789,high
AH,382,3789,high
AH,482,3789,high
AH,342,3789,high
AH,562,3789,high
AH,42,3789,high
AH,402,3789,high
AH,62,3789,high
AH,302,3789,high
AH,82,3789,high
AH,202,3789,high
AH,102,3789,high
AH,222,3789,high
AH,269,3322,high
AH,549,3322,high
AH,309,3322,high
AH,229,3322,high
AH,449,3322,high
AH,349,3322,high
AH,289,3322,high
AH,89,3322,high
AH,409,3322,high
AH,29,3322,high
AH,589,3322,high
AH,249,3322,high
AH,69,3322,high
AH,529,3322,high
AH,9,3322,high
AH,369,3322,high
AH,109,3322,high
AH,329,3322,high
AH,469,3322,high
AH,569,3322,high
AH,209,3322,high
AH,489,3322,high
AH,129,3322,high
AH,169,3322,high
AH,509,3322,high
AH,389,3322,high
AH,189,3322,high
AH,429,3322,high
AH,49,3322,high
AH,149,3322,high
A,262,3789,high
A,542,3789,high
A,182,3789,high
A,422,3789,high
A,502,3789,high
A,102,3789,high
A,22,3789,high
A,142,3789,high
A,562,3789,high
A,222,3789,high
A,302,3789,high
A,42,3789,high
A,122,3789,high
A,282,3789,high
A,402,3789,high
A,582,3789,high
A,522,3789,high
A,482,3789,high
A,442,3789,high
A,462,3789,high
A,2,3789,high
A,242,3789,high
A,202,3789,high
A,162,3789,high
A,82,3789,high
A,382,3789,high
A,62,3789,high
A,322,3789,high
A,342,3789,high
A,362,3789,high
AH,47,2790,high
AH,227,2790,high
AH,407,2790,high
AH,187,2790,high
AH,127,2790,high
AH,27,2790,high
AH,467,2790,high
AH,387,2790,high
AH,487,2790,high
AH,67,2790,high
AH,87,2790,high
AH,267,2790,high
AH,367,2790,high
AH,7,2790,high
AH,347,2790,high
AH,287,2790,high
AH,507,2790,high
AH,527,2790,high
AH,587,2790,high
AH,447,2790,high
AH,427,2790,high
AH,567,2790,high
AH,327,2790,high
AH,247,2790,high
AH,207,2790,high
AH,547,2790,high
AH,147,2790,high
AH,307,2790,high
AH,167,2790,high
AH,107,2790,high
AO,285,3068,high
AO,205,3068,high
AO,145,3068,high
AO,325,3068,high
AO,465,3068,high
AO,565,3068,high
AO,185,3068,high
AO,5,3068,high
AO,345,3068,high
AO,245,3068,high
AO,385,3068,high
AO,585,3068,high
AO,425,3068,high
AO,125,3068,high
AO,445,3068,high
AO,545,3068,high
AO,305,3068,high
AO,45,3068,high
AO,25,3068,high
AO,485,3068,high
AO,525,3068,high
AO,165,3068,high
AO,405,3068,high
AO,265,3068,high
AO,225,3068,high
AO,505,3068,high
AO,65,3068,high
AO,85,3068,high
AO,365,3068,high
AO,105,3068,high
X,544,5270,moderate
X,324,5270,moderate
X,484,5270,moderate
X,564,5270,moderate
X,304,5270,moderate
X,464,5270,moderate
X,124,5270,moderate
X,84,5270,moderate
X,4,5270,moderate
X,244,5270,moderate
X,24,5270,moderate
X,584,5270,moderate
X,384,5270,moderate
X,184,5270,moderate
X,144,5270,moderate
X,524,5270,moderate
X,424,5270,moderate
X,344,5270,moderate
X,204,5270,moderate
X,64,5270,moderate
X,104,5270,moderate
X,444,5270,moderate
X,44,5270,moderate
X,164,5270,moderate
X,504,5270,moderate
X,404,5270,moderate
X,264,5270,moderate
X,224,5270,moderate
X,364,5270,moderate
X,284,5270,moderate
X,305,3068,moderate
X,285,3068,moderate
X,5,3068,moderate
X,365,3068,moderate
X,185,3068,moderate
X,585,3068,moderate
X,345,3068,moderate
X,45,3068,moderate
X,85,3068,moderate
X,405,3068,moderate
X,225,3068,moderate
X,485,3068,moderate
X,205,3068,moderate
X,245,3068,moderate
X,125,3068,moderate
X,385,3068,moderate
X,165,3068,moderate
X,565,3068,moderate
X,25,3068,moderate
X,265,3068,moderate
X,445,3068,moderate
X,545,3068,moderate
X,505,3068,moderate
X,65,3068,moderate
X,525,3068,moderate
X,425,3068,moderate
X,465,3068,moderate
X,105,3068,moderate
X,325,3068,moderate
X,145,3068,moderate
AH,221,1968,high
AH,461,1968,high
AH,21,1968,high
AH,81,1968,high
AH,281,1968,high
AH,1,1968,high
AH,501,1968,high
AH,481,1968,high
AH,581,1968,high
AH,261,1968,high
AH,61,1968,high
AH,401,1968,high
AH,41,1968,high
AH,341,1968,high
AH,381,1968,high
AH,361,1968,high
AH,561,1968,high
AH,441,1968,high
AH,181,1968,high
AH,121,1968,high
AH,301,1968,high
AH,101,1968,high
AH,421,1968,high
AH,521,1968,high
AH,321,1968,high
AH,241,1968,high
AH,141,1968,high
AH,201,1968,high
AH,161,1968,high
AH,541,1968,high
AH,0,2699,high
AH,560,2699,high
AH,120,2699,high
AH,80,2699,high
AH,300,2699,high
AH,380,2699,high
AH,180,2699,high
AH,400,2699,high
AH,540,2699,high
AH,280,2699,high
AH,240,2699,high
AH,160,2699,high
AH,520,2699,high
AH,500,2699,high
AH,580,2699,high
AH,460,2699,high
AH,60,2699,high
AH,340,2699,high
AH,20,2699,high
AH,480,2699,high
AH,320,2699,high
AH,220,2699,high
AH,40,2699,high
AH,360,2699,high
AH,100,2699,high
AH,200,2699,high
AH,140,2699,high
AH,260,2699,high
AH,440,2699,high
AH,420,2699,high
AO,3,4391,high
AO,363,4391,high
AO,443,4391,high
AO,123,4391,high
AO,323,4391,high
AO,243,4391,high
AO,563,4391,high
AO,23,4391,high
AO,163,4391,high
AO,343,4391,high
AO,583,4391,high
AO,503,4391,high
AO,183,4391,high
AO,463,4391,high
AO,263,4391,high
AO,283,4391,high
AO,383,4391,high
AO,423,4391,high
AO,203,4391,high
AO,63,4391,high
AO,403,4391,high
AO,43,4391,high
AO,103,4391,high
AO,223,4391,high
AO,303,4391,high
AO,543,4391,high
AO,143,4391,high
AO,83,4391,high
AO,523,4391,high
AO,483,4391,high
A,161,1968,high
A,101,1968,high
A,561,1968,high
A,41,1968,high
A,401,1968,high
A,1,1968,high
A,421,1968,high
A,61,1968,high
A,461,1968,high
A,581,1968,high
A,81,1968,high
A,281,1968,high
A,221,1968,high
A,501,1968,high
A,301,1968,high
A,241,1968,high
A,121,1968,high
A,201,1968,high
A,181,1968,high
A,321,1968,high
A,541,1968,high
A,141,1968,high
A,361,1968,high
A,261,1968,high
A,381,1968,high
A,341,1968,high
A,21,1968,high
A,521,1968,high
A,481,1968,high
A,441,1968,high
AH,513,6809,high
AH,153,6809,high
AH,173,6809,high
AH,273,6809,high
AH,93,6809,high
AH,493,6809,high
AH,413,6809,high
AH,553,6809,high
AH,393,6809,high
AH,113,6809,high
AH,193,6809,high
AH,53,6809,high
AH,253,6809,high
AH,433,6809,high
AH,333,6809,high
AH,353,6809,high
AH,593,6809,high
AH,73,6809,high
AH,533,6809,high
AH,233,6809,high
AH,373,6809,high
AH,13,6809,high
AH,453,6809,high
AH,473,6809,high
AH,133,6809,high
AH,33,6809,high
AH,293,6809,high
AH,573,6809,high
AH,213,6809,high
AH,313,6809,high
